ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
1119449	78	W	11	73	22804	N17.621	17.617	33.132541	-117.087404		CH	3	W78@ BROADWAY/LINC	250			
1119477	805	S	11	73	50398	11.093	10.944	32.686704	-117.092133		FF	2	SB 805 fr 43rd ST	25809			
1119528	5	S	11	73	66000	R34.311	34.169	32.952468	-117.244298	.784	ML	5	WB Del Mar Heights	13106			
1119532	5	S	11	73	66000	R37.4	37.258	32.995912	-117.256714	3.06	HV	1	5S HOV Lomas Santa	408			
1119607	805	N	11	73	66000	21.82	21.671	32.823888	-117.163512		OR	2	WB BALBOA TO 805	10110			
1119608	805	N	11	73	66000	21.82	21.671	32.823888	-117.163512		FR	1	WB BALBOA TO 805	10110			
1119637	5	N	11	73	66000	R25.76	25.651	32.834969	-117.233294	.955	ML	4	5 N  S/O 52	16208			
1119645	5	N	11	73	72506	R38.08	37.971	33.00551	-117.25907	.585	ML	4	5 N S/O MANCHESTER	13207			
1119653	5	S	11	73	72506	R38.081	37.939	33.005424	-117.259314	.592	ML	5	5 S S/O MANCHESTER	23207			
1119659	5	N	11	73	22678	R39.2	39.091	33.017612	-117.27184	.681	ML	4	5 N N/O VISTA VIEW	13210			
1119666	5	S	11	73	22678	R39.201	39.059	33.017512	-117.272059	.622	ML	4	5 S N/O VISTA VIEW	13211			
1119679	5	N	11	73	66000	R35	34.891	32.962322	-117.246309	.671	ML	5	5 N  N/O DELMAR HGHT	13107			
1119683	15	S	11	73	66000	R.585	.723	32.701146	-117.120937	.89	ML	2	15 SB N/O National	10610			
1119689	15	N	11	73	66000	R.586	.734	32.701162	-117.120639	.9	ML	4	15 NB N/O Ocean View	10611			
1119694	15	N	11	73	66000	R.918	1.066	32.705882	-117.120433	.548	ML	3	15N S/O Imperial Ave	10613			
1119699	15	S	11	73	66000	R.919	1.057	32.705928	-117.120609	.49	ML	3	15S S/O Imperial Ave	20613			
1119707	15	S	11	73	66000	M5.79	5.382	32.765834	-117.110379	.561	ML	5	S15 N/O Adams ave	11314			
1119715	15	N	11	73	66000	M5.8	5.402	32.765981	-117.110045	.549	ML	5	15 N N/O ADAMS AVE	11315			
1119736	15	N	11	73	22804	R31.396	31.653	33.125282	-117.104135	.95	ML	4	NB 15 S/O 78	12811			
1119743	15	N	11	73		R32.62	32.877	33.142901	-117.104509	1.092	ML	4	NB 15 S/O EL NORTE	12902			
1119749	15	N	11	73		R33.58	33.837	33.15709	-117.104039	.826	ML	4	NB 15 @ CENTRE CITY	12907			
1119756	15	S	11	73		R33.581	33.828	33.157067	-117.104348	.773	ML	4	SB 15 @ CENTRE CITY	22907			
1119762	15	N	11	73		R34.272	34.529	33.166377	-117.10773	.807	ML	4	15 N N/O CENTRE CITY	12909			
1119768	15	S	11	73		R35.193	35.44	33.178265	-117.114973	2.558	ML	4	1 Mi S/O DEER SPRING	12910			
1119774	15	N	11	73		R35.194	35.451	33.178414	-117.114712	1.014	ML	4	1 Mi S/O DEER SPINGS	22910			
1119780	15	N	11	73		R36.3	36.557	33.192903	-117.122965	3.053	ML	4	N15 S/O DEER SPRINGS	12912			
1119784	805	N	11	73	66000	.47	.321	32.54945	-117.039282	.477	ML	2	N805 N/O 5/805 SPLIT	15601			
1119790	805	S	11	73	66000	.78	.631	32.553604	-117.041663	.797	ML	4	S805 N/O 5/805 MERGE	15602			
1119797	805	N	11	73	66000	.781	.632	32.553573	-117.041355	.321	ML	4	N805 N/O 5/805 SPLIT	25602			
1119804	805	S	11	73	66000	2.502	2.353	32.578123	-117.038471	.402	ML	5	S805 S/O PALM AVE	15608			
1119808	15	S	11	73	66000	2.702	2.294	32.723273	-117.115525	.672	ML	3	SB 15 S/O 805	20711			
1119817	5	S	11	73	66000	R26.31	26.201	32.842472	-117.23661	.441	ML	4	SB 5 N/O 52	16301			
1119822	5	N	11	73	66000	R32.82	32.711	32.931143	-117.240825		FF	2	Connector to 56 EB	12207			
1119828	5	N	11	73	66000	R33.68	33.571	32.943477	-117.242328	.619	ML	4	NB 5 S/O Del Mar	13101			
1119834	5	S	11	73	66000	R33.681	33.539	32.943442	-117.242594	.753	ML	4	SB 5 S/O DEL MAR	13102			
1119842	5	S	11	73	66000	R35.25	35.108	32.96573	-117.247857	.983	ML	5	SB 5 SAN DIEGUITO	13109			
1119850	5	N	11	73	66000	R35.484	35.375	32.969013	-117.248831	.616	ML	6	NB 5 SAN DIEGUITO	13110			
1119865	5	N	11	73	22678	R40.56	40.451	33.035624	-117.280848	.392	ML	4	NB 5 S/O SANTA FE DR	13303			
1119871	5	N	11	73	22678	R41.263	41.154	33.044769	-117.285978	.407	ML	4	NB 5 S/O ENCINITAS	13306			
1119877	5	S	11	73	22678	R42.03	41.888	33.055523	-117.289401	.581	ML	4	SB 5 N/O ENCINITAS	13310			
1119879	5	N	11	73	22678	R42.031	41.922	33.055577	-117.289125	.589	ML	4	NB 5 N/O ENCINITAS	13311			
1119890	5	N	11	73	22678	R43.3	43.191	33.073419	-117.294587	.765	ML	4	NB 5 N/O LEUCADIA	13401			
1119897	5	S	11	73	22678	R43.301	43.159	33.073371	-117.294873	.547	ML	4	SB 5 N/O LEUCADIA	23401			
1119903	5	N	11	73	11194	R44.7	44.591	33.09232	-117.303146	.686	ML	4	NB 5 N/O BATIQUITOS	13405			
1119909	5	S	11	73	11194	R44.701	44.559	33.092248	-117.303383	.825	ML	4	SB 5 N/O BATIQUITOS	13406			
1119915	5	S	11	73	11194	R46.3	46.158	33.112683	-117.316473	.83	ML	4	SB 5 N/O POINSETTIA	13409			
1119921	5	N	11	73	11194	R46.545	46.436	33.115949	-117.31811	.791	ML	4	NB 5 N/O POINSETTIA	13410			
1119928	5	N	11	73	11194	R48.6	48.491	33.142807	-117.333209	.71	ML	4	NB 5 @ BUENA VISTA	13505			
1119934	5	N	11	73	11194	R49.525	49.416	33.155404	-117.338099	.925	ML	4	NB 5 N/O TAMARACK	13509			
1119941	5	N	11	73	11194	R50.451	50.342	33.167741	-117.344387	.687	ML	5	NB 5 S/O LAS FLORES	13513			
1119947	5	N	11	73	11194	R50.9	50.791	33.173355	-117.348324	.492	ML	4	NB 5 S/O 78	13514			
1119954	5	S	11	73		R55	54.858	33.218567	-117.391109	.783	ML	4	S5 N/O CAMP DEL MAR	13601			
1119960	5	N	11	73		R55.45	55.341	33.224874	-117.393754	1.042	ML	4	5NB N/O Harbor Dr	13602			
1119966	5	S	11	73		R56	55.858	33.230196	-117.400904	1	ML	4	S/O SANTA MARGARITA	13603			
1119972	5	N	11	73		R56.52	56.411	33.236554	-117.40592	1.025	ML	4	N5 SANTA MAR RIVER	13604			
1119978	5	S	11	73		R57	56.858	33.240152	-117.413376	1.235	ML	4	.5 N/O STA MARGRITA	13605			
1119984	5	N	11	73		R57.5	57.391	33.246111	-117.417364	.99	ML	4	5NB N/O ST MARGARITA	13606			
1119990	5	N	11	73		R58.5	58.391	33.25805	-117.426272	1.55	ML	4	1M S/O ALISO CREEK	13607			
1119997	5	S	11	73		R58.501	58.329	33.257953	-117.426547	1.785	ML	4	1M S/O ALISO CREEK	23607			
1120018	805	S	11	73	13392	6.74	6.591	32.636725	-117.049889	.435	ML	5	805 SB SO H St	15710			
1120025	805	N	11	73	13392	6.741	6.592	32.63687	-117.049588	.868	ML	5	805 NB SO H St	15711			
1120033	805	N	11	73	13392	8.25	8.101	32.651582	-117.067889	.744	ML	4	NB 805 NO Bonita Rd	15801			
1120040	805	S	11	73	13392	8.25	8.101	32.651396	-117.068162	.349	ML	5	805 SB NO Bonita Rd	15802			
1120081	805	S	11	73	66000	23.261	23.112	32.842376	-117.175156	.487	ML	5	805 SB S/O 52	16706			
1120104	5	N	11	73	66000	R33.682	33.573	32.943506	-117.242333		FF	2	N5 CONN FR BYPASS LN	23101			
1120107	5	N	11	73	66000	R33.684	33.575	32.943535	-117.242339	1.048	HV	1	NB 5 HOV N/O 56	33101			
1120112	5	N	11	73	11194	R50.902	50.793	33.17338	-117.348343		FF	1	NB 5 TO EB 78 CONN	23514			
1120121	94	W	11	73		R10.66	9.14	32.753919	-117.010444	2.764	ML	3	WB 94 to WB 94	19			
1120167	15	N	11	73	66000	M14.275	14.532	32.893038	-117.114823	.574	ML	6	NB 15 @ MIRAMAR RD	11901			
1120168	15	N	11	73	66000	M14.275	14.532	32.893038	-117.114823		OR	2	NB 15 @ MIRAMAR RD	11901			
1120240	805	S	11	73	66000	21.715	21.566	32.822411	-117.162995		FR	2	WB BALBOA/805 SB	10109			
1120247	805	S	11	73	66000	21.471	21.322	32.819236	-117.161117		OR	2	EB BALBOA/805 SB	10107			
1120256	805	N	11	73		7.755	7.606	32.647835	-117.060693	.585	ML	4	E St/Bonita Rd	391			
1120263	805	N	11	73	13392	7.926	7.777	32.649166	-117.063149		OR	2	E St/Bonita Rd	391			
1120266	805	N	11	73	13392	7.926	7.777	32.649166	-117.063149		FR	2	E St/Bonita Rd	391			
1120291	805	S	11	73	13392	6.211	6.062	32.630622	-117.044658	.698	ML	4	L St/Telegraph RD	399			
1120300	805	N	11	73	13392	7.026	6.877	32.639242	-117.053584		OR	2	H St EB 805 NB	15712			
1120303	805	N	11	73	13392	7.026	6.877	32.639242	-117.053584		FR	2	H St EB 805 NB	15712			
1120314	5	S	11	73	66000	R36.279	36.137	32.97995	-117.253251	1.075	HV	1	VIA DE LA VALLE	23113			
1120356	5	S	11	73	13392	6.717	6.627	32.613849	-117.091173	.938	ML	3	SB 5 S/O L St	25406			
1120362	5	N	11	73	13392	6.036	5.946	32.604051	-117.089763	.65	ML	4	NB 5 at Palomar st	25403			
1120367	5	N	11	73	66000	R15.342	15.233	32.718075	-117.147619		FF	2	NB 5 From WB 94	20509			
1120370	5	N	11	73	66000	R25.8	25.691	32.835512	-117.233527		FF	1	EB 52 CONN FROM NB5	26208			
1120374	5	S	11	73	66000	R33.683	33.541	32.943471	-117.2426		FF	2	SB5 Bypass LN N/O 56	23102			
1120377	5	S	11	73	66000	R33.683	33.541	32.943471	-117.2426	.925	HV	1	SB5 HOV N/O 56	33102			
1120385	5	N	11	73	66000	R35.001	34.892	32.962336	-117.246314	.9	HV	1	NB5 HOV Del Mar Hts	23107			
1120388	5	S	11	73	66000	R35.251	35.109	32.965743	-117.247862	.981	HV	1	SB5 San Dieguito R	23109			
1120394	5	N	11	73	66000	R35.485	35.376	32.969027	-117.248836	.615	HV	1	N5 HOV@San Dieguito	23110			
1120415	5	N	11	73	72506	R38.081	37.972	33.005523	-117.259079	2.854	HV	1	N5 HOV SO Manchester	33207			
1120424	805	N	11	73	13392	8.25	8.101	32.651582	-117.067889		FF	2	NB 805 CONN to 54	25801			
1120472	5	S	11	73	66000	R25.844	25.735	32.836034	-117.234084		FF	1	SB 5 from 52 WB	422			
1120475	52	E	11	73	66000	.077	.077	32.839751	-117.237129		FF	1	E52 fr LA JOLLA PKWY	421			
1120497	805	S	11	73	50398	9.239	9.09	32.662772	-117.078579	.482	ML	4	SB 805 N/O 54	16804			
1120611	15	N	11	73	66000	M12.078	12.335	32.862995	-117.110269	.73	ML	8	NB15 @ 163 Merge	3068			
1120614	15	N	11	73	66000	M14.275	14.532	32.893038	-117.114823		FR	2	NB 15 @ MIRAMAR RD	11901			
1120683	805	S	11	73		9.975	9.826	32.67285	-117.0827	.561	ML	5	SB805 S/O Plaza Blvd	459			
1120694	5	N	11	73	66000	R37.372	37.263	32.995523	-117.256356	.924	HV	1	5N HOV Lomas Santa	409			
1120723	5	N	11	73	66000	R31.914	31.805	32.918887	-117.235544		FR	2	NB5 Carmel Mtn Rd	12202			
1120724	5	N	11	73	66000	R31.914	31.805	32.918887	-117.235544		OR	3	NB5 Carmel Mtn Rd	12202			
1120732	5	N	11	73	72506	R37.64	37.531	32.999394	-117.257021		OR	2	NB5 Lomas Santa WB	132			
1120740	5	S	11	73	66000	R37.399	37.257	32.995897	-117.256712		OR	2	SB5 Lomas San Fe EB	107			
1120743	5	S	11	73	66000	R15.341	15.232	32.71803	-117.147847		FF	2	SB5 fr Park Bl &163	20508			
1120749	5	S	11	73	66000	R31.659	31.517	32.91625	-117.232541		FR	2	Carmel Mt. To SB 5	12201			
1120754	5	S	11	73	66000	R31.659	31.517	32.91625	-117.232541	.318	ML	4	Carmel Mt. To SB 5	12201			
1120994	15	N	11	73	66000	M22.434	22.691	33.004858	-117.080707	.49	ML	6	NB15 SO Bernardo Ctr	12511			
1121001	15	S	11	73	66000	M22.435	22.682	33.004968	-117.081057	.517	ML	6	SB 15 S/O BERNARDO	22511			
1121034	15	S	11	73	66000	M24.499	24.746	33.034506	-117.077429	.605	ML	5	SB15 NO Rch Bernardo	12610			
1121035	15	N	11	73	66000	M24.501	24.758	33.03442	-117.077018	.609	ML	5	NB15 NO Rch Bernardo	22610			
1121037	15	N	11	73	66000	M23.304	23.561	33.017302	-117.079039	.392	ML	6	N15 NO Bernardo Ctr	12603			
1121038	15	S	11	73	66000	M23.305	23.552	33.017337	-117.079473	.479	ML	5	SB15 NO Bernardo Ctr	22603			
1121044	15	N	11	73	66000	M22.436	22.693	33.004886	-117.080699	.867	HV	2	15N HOV SO Bernardo	12512			
1121045	15	S	11	73	66000	M22.437	22.684	33.004995	-117.081048	.868	HV	2	15S HOV SO Bernardo	22512			
1121051	15	S	11	73	66000	M23.306	23.553	33.017351	-117.079472	1.029	HV	2	15S HOV NO BERNARDO	22604			
1121052	15	N	11	73	66000	M23.306	23.563	33.01733	-117.079035	1.029	HV	2	15N HOV NO BERNARDO	12604			
1121066	15	S	11	73	22804	M27.307	27.554	33.074031	-117.070369	.414	ML	5	15S NO Via Rancho P	12710			
1121067	15	N	11	73	66000	M25.636	25.893	33.0503	-117.072669	.304	ML	5	15N NO Via Rancho P	22710			
1121074	15	S	11	73	66000	R6.158	6.329	32.778992	-117.112588	.726	ML	4	15 SB  S/O 8	21310			
1121077	8	W	11	73	66000	6.132	8.089	32.778933	-117.103908		FF	2	8 WB Con From 15 NB	31310			
1121079	15	S	11	73	66000	R6.135	6.306	32.778672	-117.112483		FF	1	15 SB Con From 8 EB	41310			
1121083	8	E	11	73	66000	6.133	8.09	32.778723	-117.103861		FF	1	8 EB Con From 15  NB	51310			
1121085	15	N	11	73	66000	R6.145	6.326	32.778839	-117.112281		FR	1	15 NB OFF CMN RIO S	61310			
1121099	15	N	11	73	66000	M25.027	25.284	33.041631	-117.074011	.567	ML	6	NB 15 @ Green Vly Ck	12611			
1121105	15	S	11	73	66000	M25.028	25.275	33.041744	-117.074397	.567	ML	5	SB 15 @ Green Vly Ck	22611			
1121112	15	S	11	73	66000	M26.443	26.69	33.061597	-117.06932	.586	ML	5	SB15 SO VIA RCH PKY	12705			
1121118	15	N	11	73	66000	M26.445	26.702	33.061591	-117.068995	.444	ML	5	NB15 SO VIA RCH PKY	22705			
1121125	15	S	11	73	66000	M25.635	25.882	33.050388	-117.073047	.404	ML	5	SB15 SO POMERADO	12701			
1121131	15	N	11	73	66000	M25.636	25.893	33.0503	-117.072669	.178	ML	5	NB15 SO POMERADO	22701			
1121135	15	N	11	73	66000	M25.029	25.286	33.041659	-117.074	.568	HV	2	N15 HOV Green Vly Ck	12612			
1121138	15	S	11	73	66000	M25.029	25.276	33.041758	-117.074391	.568	HV	2	S15 HOV Green Vly Ck	22612			
1121142	15	S	11	73	66000	M26.447	26.694	33.061653	-117.069305	.837	HV	2	15S HOV SO VIA PKWY	12706			
1121147	15	N	11	73	66000	M26.447	26.704	33.06162	-117.068991	.837	HV	2	15N HOV SO VIA PKWY	22706			
1121151	15	S	11	73	22804	M27.305	27.552	33.074003	-117.070363	.696	HV	2	15S HOV NO Via Pkwy	12709			
1121154	15	N	11	73	22804	M27.305	27.562	33.074033	-117.070043	.911	HV	2	15N HOV NO Via Pkwy	22709			
1121158	15	S	11	73	66000	M25.631	25.878	33.05033	-117.073049	.709	HV	2	S15 HOV SO POMERADO	12702			
1121161	15	N	11	73	66000	M25.631	25.888	33.050228	-117.072669	.709	HV	2	N15 HOV SO POMERADO	22702			
1121165	15	S	11	73	66000	M24.495	24.742	33.034451	-117.077452	.861	HV	2	S15 HOV N/O RCH BERN	12609			
1121168	15	N	11	73	66000	M24.495	24.752	33.034338	-117.077052	.861	HV	2	N15 HOV N/O RCH BERN	22609			
1121253	805	N	11	73	66000	15.94	15.791	32.74856	-117.12225	.38	ML	4	NB805 @ University	10811			
1121281	805	N	11	73	66000	17.367	17.218	32.768289	-117.129462		FF	2	NB 805 to 8 Conn	21110			
1121288	805	S	11	73	66000	17.365	17.216	32.76816	-117.129693	.782	ML	4	805 SB S/O 8	31110			
1121291	805	S	11	73	66000	17.365	17.216	32.76816	-117.129693		FF	2	805 SB from 8	41110			
1121387	805	S	11	73		9.01	8.861	32.660084	-117.076276	.13	ML	4	SweetWtr/30th 805SB	16803			
1121394	805	S	11	73	13392	8.442	8.293	32.653505	-117.070333	.365	ML	5	54 WB 805 SB	16801			
1121401	805	S	11	73		7.743	7.594	32.647524	-117.060767	.584	ML	5	BonitRd/ESt/805SB	393			
1121413	805	S	11	73		9.01	8.861	32.660084	-117.076276		OR	2	SweetWtr/30th 805SB	16803			
1121415	805	S	11	73		9.01	8.861	32.660084	-117.076276		FR	1	SweetWtr/30th 805SB	16803			
1121419	805	S	11	73		7.743	7.594	32.647524	-117.060767		OR	1	BonitaRd/ESt/805SB	393			
1121422	805	S	11	73		7.743	7.594	32.647524	-117.060767		FR	2	BonitaRd/ESt/805SB	393			
1121663	67	S	11	73		19.15	18.612	33.010814	-116.942976		CH	1	SR 67 SB at Shady B	3128			
1121667	67	N	11	73		R20.85	20.312	33.00898	-116.914995		CH	1	67 NB @ Mussey Gr Rd	3129			
1121671	67	S	11	73		R20.851	20.313	33.008982	-116.914979		CH	1	67 SB @ Mussey Gr Rd	4129			
1121692	5	N	11	73		R60.6	60.491	33.281567	-117.449193	2.045	ML	4	5 NB N/O Rest Area	3101			
1121702	5	S	11	73		R60.601	60.429	33.28144	-117.449446	2.045	ML	4	5 SB N/O Rest Area	3102			
1121707	5	N	11	73		R62.59	62.481	33.303917	-117.470642	3.495	ML	4	5 NB Las Pulgas Rd	3103			
1121712	5	S	11	73		R62.591	62.419	33.303834	-117.470867	2.509	ML	4	5 SB  Las Pulgas Rd	3104			
1121715	5	S	11	73		R65.62	65.448	33.336526	-117.503236	1.514	ML	4	5 NB Track Scale	3105			
1121722	5	S	11	73		R65.621	65.449	33.336536	-117.503249	1.415	ML	4	5 SB Truck Scales	3106			
1121724	5	N	11	73		R68.45	68.341	33.363	-117.540497	3.795	ML	4	5 NB  Nuclear Plant	3107			
1121728	5	S	11	73		R68.451	68.279	33.362845	-117.540736	2.714	ML	4	5 SB Nuclear Plant	4107			
1121731	5	N	11	73		R71.04	70.931	33.383518	-117.577735	1.84	ML	4	5 NB Baseilone Rd	3108			
1121734	5	S	11	73		R71.05	70.878	33.383349	-117.578043	2.621	ML	4	5 SB Basilone Rd	3109			
1121737	5	N	11	73		R72.13	72.021	33.393542	-117.591561	.824	ML	4	5 NB Cristianitos Rd	3110			
1121748	15	S	11	73		R39.39	39.637	33.232597	-117.147394	4.598	ML	4	15  Lawrence Welk Dr	3112			
1121751	15	N	11	73		R45.46	45.717	33.317188	-117.153998	3.91	ML	4	15 NB S/O Rte 76	3113			
1121754	15	S	11	73		R45.461	45.708	33.317195	-117.154451	3.91	ML	4	15 SB S/O Rte 76	4113			
1121757	15	N	11	73		R48.28	48.537	33.357444	-117.158725	3.315	ML	4	15 NB N/O Rte 76	3114			
1121763	15	N	11	73		R52.09	52.347	33.406738	-117.164546	4.158	ML	4	15 NB N/O Mission Rd	3115			
1121771	52	W	11	73	66000	3.97	3.97	32.847199	-117.17441	.852	ML	2	52 WB at 805	3116			
1121774	52	E	11	73	66000	7.84	7.84	32.841719	-117.112297	.858	ML	3	52 EB E/O I-15	3118			
1121777	52	W	11	73	66000	7.841	7.841	32.842001	-117.112274	.85	ML	4	52 WB E/O I-15	4118			
1121783	52	W	11	73	66000	9.27	9.27	32.842947	-117.087962	.864	ML	3	52 WB Santo Rd	3119			
1121794	52	E	11	73	66000	10.3	10.3	32.850297	-117.073164	.291	ML	3	52 EB E/O Santo Rd	3122			
1121800	52	E	11	73	66000	10.681	10.681	32.853511	-117.06789	.55	ML	3	52 EB E/O Santo Rd	4123			
1121803	52	W	11	73	66000	10.68	10.68	32.853857	-117.067876	1.065	ML	4	52 WB E/O Santo Rd	3123			
1121806	52	E	11	73	66000	11.65	11.65	32.853151	-117.051554	.5	ML	3	52 EB W/O Mast Blvd	3124			
1121815	52	W	11	73	66000	12.92	12.92	32.849108	-117.030286	.575	ML	3	52 WB W/O Mast Blvd	3125			
1121818	163	N	11	73	66000	3.34	2.789	32.757697	-117.160056	.638	ML	4	163 NB S/O I-8	3126			
1121821	163	S	11	73	66000	3.341	2.743	32.757664	-117.160289	.789	ML	5	163 SB S/O I- 8	3127			
1122001	5	N	11	73	22678	R40.686	40.577	33.037208	-117.281927		OR	1	Santa Fe Dr to 5NB	357			
1122016	5	N	11	73	22678	R39.902	39.793	33.027309	-117.275242		OR	2	Birmingham Dr	356			
1122068	5	N	11	73	22678	R41.5	41.391	33.048098	-117.286976		OR	2	Encinitas Blv 5 NB	358			
1122116	15	S	11	73		R28.622	28.869	33.090484	-117.080802	1.214	HV	2	15SB HOV Felicita	22801			
1122250	5	S	11	73		R54.434	54.292	33.210909	-117.387715		OR	3	SB 5 @ HARBOR DR	15010			
1122252	5	S	11	73		R54.434	54.292	33.210909	-117.387715		FR	1	SB 5 @ HARBOR DR	15010			
1122257	5	S	11	73		R54.434	54.292	33.210909	-117.387715	.6	ML	4	SB 5 @ HARBOR DR	15010			
1122272	15	S	11	73	66000	M14.152	14.399	32.891265	-117.114689	.286	ML	6	MIRAMAR RD	11904			
1122282	15	N	11	73	66000	M19.447	19.704	32.964306	-117.095374		FR	2	56 EB TO 15 NB	12013			
1122335	805	S	11	73	13392	8.519	8.37	32.654389	-117.071153	.344	HV	1	805 SB HOV @ 54	26801			
1122354	805	N	11	73	66000	15.94	15.791	32.74856	-117.12225		OR	2	NB805 @ University	10811			
1122355	805	N	11	73	66000	15.94	15.791	32.74856	-117.12225		FR	2	NB805 @ University	10811			
1122380	905	E	11	73		9.72	6.856	32.564065	-116.963594	.54	ML	3	La Media to 905 EB	14009			
1122381	905	E	11	73		9.72	6.856	32.564065	-116.963594		FR	2	La Media to 905 EB	14009			
1122382	905	E	11	73		9.72	6.856	32.564065	-116.963594		OR	2	La Media to 905 EB	14009			
1122394	905	W	11	73		9.81	6.962	32.564336	-116.961909	.539	ML	3	La Media to 905 WB	14008			
1122395	905	W	11	73		9.81	6.962	32.564336	-116.961909		OR	2	La Media to 905 WB	14008			
1122411	905	W	11	73		11.339	8.491	32.555743	-116.939922		OR	3	Siempre Viva Rd	14004			
1122412	905	W	11	73		11.339	8.491	32.555743	-116.939922	.624	ML	3	Siempre Viva Rd	14004			
1122413	905	W	11	73		11.339	8.491	32.555743	-116.939922		FR	2	Siempre Viva Rd	14004			
1122434	5	N	11	73	66000	R19.264	19.155	32.750068	-117.196046		FR	1	OLD TOWN AVE/MOORE	10301			
1122443	94	W	11	73	66000	3.187	1.771	32.716919	-117.119036		FF	2	15SB From 94 WB	20704			
1122447	8	W	11	73		R20.405	22.362	32.830057	-116.898878		FR	1	WB8 to GREENFIELD DR	25101			
1122450	15	N	11	73	66000	R6.675	6.856	32.786224	-117.114171		FR	2	NB 15 S/O FRIARS RD	11402			
1122455	15	S	11	73	66000	R10.632	10.803	32.842604	-117.120583		FR	2	15 SB N/O 52	11509			
1122456	15	S	11	73	66000	R10.632	10.803	32.842604	-117.120583		OR	1	15 SB N/O 52	11509			
1122469	15	N	11	73	66000	M13.858	14.115	32.887474	-117.112061	.503	ML	7	15 NB S/O Miramar Rd	11809			
1122479	15	S	11	73	66000	M15.382	15.629	32.908916	-117.116587	.544	ML	7	15 SB N/O Carrol Cyn	11906			
1122487	15	N	11	73	66000	M18.562	18.819	32.952937	-117.102548	.652	ML	5	15 NB N/O Poway Rd	12008			
1122494	15	S	11	73	66000	M18.551	18.798	32.952945	-117.102968	.388	ML	6	15 SB N/O Poway Rd	12009			
1122502	15	N	11	73	22804	R30.213	30.47	33.109785	-117.095526	.253	ML	2	15 NB HOV N/O	12807			
1122507	5	N	11	73	22678	R39.902	39.793	33.027309	-117.275242	.68	ML	4	Birmingham Dr	356			
1122510	5	N	11	73	22678	R39.902	39.793	33.027309	-117.275242		FR	2	Birmingham Dr	356			
1122512	5	N	11	73	22678	R41.5	41.391	33.048098	-117.286976	.383	ML	4	Encinitas Blv 5 NB	358			
1122513	5	N	11	73	22678	R41.5	41.391	33.048098	-117.286976		FR	2	Encinitas Blv 5 NB	358			
1122515	5	N	11	73	66000	R13.176	13.073	32.69457	-117.130324		FR	1	NB 5 @ National Ave.	10602			
1122517	5	S	11	73	66000	R14.967	14.858	32.712611	-117.147752		FF	1	SB 5 @ SR 94	20605			
1122528	5	N	11	73	66000	R30.208	30.099	32.897689	-117.225386	.534	ML	6	5 NB N/O Genessee	12103			
1122536	5	N	11	73	66000	R31.276	31.167	32.911944	-117.228498	.636	ML	6	5 NB N/O 5/805	12109			
1122544	5	S	11	73	66000	R31.278	31.136	32.911761	-117.228812	.491	ML	6	5 SB N/O 5/805	12111			
1122552	5	N	11	73	66000	R31.916	31.807	32.918909	-117.235565	.276	ML	5	5 NB N/O Carmel Mtn	12203			
1122553	5	N	11	73	66000	R31.916	31.807	32.918909	-117.235565	2.775	HV	1	5 NB N/O Carmel Mtn	22203			
1122560	5	S	11	73	66000	R31.915	31.773	32.918796	-117.235719	.129	ML	4	5 SB N/O Carmel Mt	12204			
1122561	5	S	11	73	66000	R31.993	31.851	32.919669	-117.236554	1.828	HV	1	5 SB N/O Carmel Mt	22204			
1122567	5	S	11	73	66000	R31.917	31.775	32.918817	-117.235742	.275	ML	4	5 SB Bypass	12205			
1122575	5	N	11	73	66000	R32.466	32.357	32.925983	-117.23942	.493	ML	6	5 NB S/O 56	12206			
1122576	5	N	11	73	66000	R32.466	32.357	32.925983	-117.23942	.494	HV	1	5 NB S/O 56	22206			
1122583	5	S	11	73	66000	R32.466	32.324	32.925907	-117.239661	.443	ML	5	5 SB S/O 56	12208			
1122584	5	S	11	73	66000	R32.466	32.324	32.925907	-117.239661	.844	HV	1	5 SB HOV S/O 56	22208			
1122588	5	N	11	73	66000	R20.71	20.601	32.768443	-117.206112		FR	1	5 NB off Sea World	26202			
1122594	5	N	11	73	66000	R25.968	25.859	32.837787	-117.234529	.496	ML	4	5 NB Rte 52	16209			
1122596	5	S	11	73	66000	R26.312	26.203	32.842501	-117.23661		FF	1	SB 5 N/O 52	26301			
1122601	5	S	11	73	13392	8.581	8.491	32.639722	-117.100176	.704	ML	5	E St on to 5 SB	25411			
1122623	8	W	11	73	66000	5.091	7.048	32.777003	-117.121375	.462	ML	6	8 WB W/O 15 Loops	11305			
1122625	8	E	11	73	66000	4.564	6.521	32.77257	-117.128809		FF	2	8 EB Conn Fr 805NB	31108			
1122636	8	E	11	73	21712	16.088	18.045	32.802954	-116.957448	.639	ML	3	8 EB E/O 67	334			
1122637	8	W	11	73	21712	16.087	18.044	32.803159	-116.95746	.401	ML	3	8 WB E/O 67	406			
1122645	8	E	11	73	21712	16.914	18.871	32.802955	-116.943342	.438	ML	3	8 EB E/O Mollison	335			
1122646	8	W	11	73	21712	16.914	18.871	32.803158	-116.943342	.439	ML	3	8 WB E/O Mollison	407			
1122693	805	N	11	73	13392	5.344	5.195	32.618855	-117.039388	1.076	ML	4	Palomar St	15703			
